30
34
34
84
57
47
36
83
35
34
31
40
72
31
65
90
40
38
26
74
32
21
17
36
30
44
29
25
26
29
52
42
25
29
52
51
128
42
43
47
36
26
29
29
28
28
26
25
24
85
20
19
43
29
72
37
29
68
50
50
41
28
33
25
30
27
56
35
56
28
60
47
42
51
34
43
54
46
36
29
19
58
29
28
26
27
26
25
24
55
46
53
38
49
28
27
25
24
50
43
27
48
46
46
75
45
35
28
106
33
64
31
53
54
36
30
32
148
36
33
27
25
22
23
31
29
23
33
30
26
23
28
22
34
32
24
28
33
30
27
21
40
37
38
36
34
32
31
49
41
38
36
39
53
39
44
39
31
61
39
41
34
43
48
37
29
28
40
43
28
27
33
99
40
29
25
76
44
69
37
31
41
29
43
69
57
28
41
30
32
47
34
29
39
24
26
26
60
25
26
27
21
29
28
66
33
26
27
96
33
38
35
34
57
25
32
24
44
41
31
27
29
42
94
21
67
31
29
27
34
33
33
31
52
26
32
32
48
45
83
28
47
57
29
31
53
31
29
29
32
29
31
83
33
49
45
34
26
26
95
48
46
46
49
46
43
30
29
83
33
28
27
27
27
25
27
36
48
47
46
36
38
46
44
292
18
17
36
18
21
32
47
44
30
62
76
41
42
47
83
27
54
49
46
45
44
32
30
33
91
28
31
30
28
98
85
27
122
28
28
34
117
48
47
34
42
25
78
52
58
27
36
17
30
86
62
34
30
48
47
55
50
53
44
24
25
30
29
24
70
45
33
22
50
37
44
36
28
28
50
106
49
50
46
30
26
44
54
113
65
28
36
38
120
56
97
67
28
39
44
28
33
34
34
29
33
27
33
31
30
28
24
23
100
69
61
71
26
39
25
28
35
76
29
32
35
30
86
51
61
148
61
43
57
71
50
68
31
27
49
54
51
34
27
25
27
40
30
31
29
41
39
30
28
30
34
24
87
27
81
54
47
45
43
41
26
46
71
51
39
39
30
27
61
43
30
30
27
50
26
41
41
47
49
47
46
43
45
59
44
29
29
29
26
34
28
42
88
36
36
35
35
31
33
31
29
31
28
27
53
25
26
18
25
43
38
39
43
32
27
53
27
56
48
48
47
47
109
53
45
43
69
46
26
28
27
40
30
65
41
35
27
76
29
53
98
29
28
86
27
31
30
22
40
38
31
83
30
47
64
28
90
31
55
49
27
29
36
39
24
33
27
31
74
39
32
28
71
33
34
32
31
27
26
40
145
64
27
39
105
62
29
122
65
53
31
43
55
39
29
30
25
34
29
32
72
39
49
53
47
50
47
43
43
37
32
42
61
29
68
34
85
47
37
26
78
26
36
26
43
38
26
42
27
45
45
49
28
31
46
32
26
68
61
42
49
47
27
38
22
29
50
32
35
25
50
31
26
72
95
31
40
49
26
30
29
32
27
73
68
57
26
38
29
27
24
27
25
100
28
68
27
24
31
80
42
47
32
28
33
29
26
25
27
40
28
33
57
31
28
44
32
29
30
32
90
31
27
39
39
39
59
27
56
42
35
29
37
30
42
40
33
31
53
61
44
25
64
64
29
58
54
31
49
39
32
28
28
25
86
24
56
30
95
44
33
29
73
27
27
27
41
29
32
29
29
37
30
34
86
34
51
29
63
29
34
63
83
114
38
34
55
41
29
29
28
27
116
81
29
28
30
